No,Text,URL,Kategori
135,"Lamine Yamal menjadi salah satu pemain muda berbakat saat ini. Ia pun terus menjadi andalan timnya, Barcelona meski masih berusia 17 tahun. Ia juga kerap dibanding-bandingkan dengan Lionel Messi yang sama-sama memulai kariernya di Barcelona. Yamal juga baru membuat penampilan ke 100 nya di level klub dan timnas Spanyol. Lantas bagaimana perbandingan statistik Yamal dan Messi di 100 laga pertama masing-masing? Yamal baru saja mencatatkan penampilan ke-100nya saat Barcelona melawan Rayo Vallecano di partai LaLiga akhir pekan lalu. Blaugrana menang dengan skor 1-0. SCROLL TO CONTINUE WITH CONTENT Dari 100 catatan penampilan Yamal, 83 di antaranya ia mainkan di level klub bersama Barcelona dan 17 laga bersama Timnas Spanyol. Hal itu tentu saja menjadi prestasi yang tak bisa dilakukan semua pesepakbola. Ia pun digadang-gadang Apa yang sudah dilakukan Lamine Yamal dalam kariernya sejauh ini sudah membuatnya digadang-gadang sebagai salah satu pemain terbaik dunia di masa depan. Seperti halnya Yamal, Lionel Messi juga merupakan pesepakbola jebolan La Masia, akademi Barcelona. Hal itu membuat keduanya dibandingkan. Dilansir detikSport dari Planet Football, berikut perbandingan statistik Lionel Messi dan Yamal di 100 laga pertama mereka. Usia saat 100 laga: 17 tahun (vs Rayo Vallecano, Februari 2025).Gol: 21Assist: 30Kontribusi/keterlibatan gol: 51Menit per gol: 318,1Menit per gol/assist: 131Trofi: La Liga (x1), Euro (x1), Supercopa de Espana (x1) Usia saat 100 laga: 20 tahun (vs Atletico Madrid, Oktober 2007).Gol: 40Assist: 13Kontribusi/keterlibatan gol: 53Menit per gol: 161.4Menit per gol/assist: 121.8Trofi: La Liga (x2), Supercopa de Espana (x1), Liga Champions (x1)",https://www.detik.com/sumut/sepakbola/d-7788137/perbandingan-statistik-lamine-yamal-dan-messi-di-100-laga-pertama,Liga Spanyol
136,"Lamine Yamalkini menyandang predikat bintang Barcelona, seperti halnyaLionel Messidulu di klub yang sama. Setelah Yamal membuat 100 penampilan di level klub dan timnas, bagaimana perbandingannya dengan Messi? Kemenangan Barcelona atas Rayo Vallecano dengan skor 1-0 di partai LaLiga akhir pekan lalu turut menghadirkan sebuah momen tersendiri bagi Yamal. Itu adalah penampilannya yang ke-100 di tim senior. Dari 100 penampilan tersebut, 83 di antaranya dimainkan Lamine Yamal di level klub bersama Barcelona. 17 laga sisanya dibuat pesepakbola yang baru berusia 17 tahun itu bersama Timnas Spanyol. SCROLL TO CONTINUE WITH CONTENT Apa yang sudah dilakukanLamine Yamaldalam kariernya sejauh ini sudah membuatnya digadang-gadang masuk jajaran pemain terbaik dunia di masa depan. Sehubungan itu, nama Messi adalah yang rutin disebut-sebut sebagai perbandingan. Seperti halnya Yamal,Lionel Messijuga pesepakbola jebolan La Masia yang merupakan akademi Barcelona. Dan sebelum Yamal, publik Catalan memang sudah lama mengidamkan suksesor Messi. Dengan Lamine Yamal kini sudah sampai ke 100 laga dalam karier,Planet Footballpun memberikan perbandingan dengan aksi Lionel Messi ketika mencapai jumlah laga yang sama pada masa lalu.",https://sport.detik.com/sepakbola/liga-spanyol/d-7787748/komparasi-yamal-dengan-messi-setelah-100-laga-sama-sama-gacor,Liga Spanyol
137,"Pemecatan Xavi Hernandez sebagai pelatih Barcelona berlangsung penuh drama. Direktur Barcelona, Deco, mengungkapkan bahwa ia tidak menyesal dengan cara Xavi meninggalkan klub. Mengutip daridetikSport, Xavi mulai melatih Barcelona pada 2021 hingga 2024. Mantan gelandang legendaris Blaugrana itu berhasil membawa Robert Lewandowski dan kawan-kawan meraih gelar juara La Liga untuk pertama kalinya dalam empat musim, serta memenangkan Piala Super Spanyol. Namun, setelah musim kedua yang sukses, Barcelona mengalami penurunan performa di bawah kepemimpinan Xavi. Pada Januari 2024, Xavi sempat mengumumkan keputusannya untuk mundur, tetapi tiga bulan kemudian ia memutuskan bertahan setelah diyakinkan oleh pihak klub. Meski demikian, tak lama setelahnya, Barcelona justru memecat Xavi, yang kemudian memicu berbagai kritik terkait cara klub menangani situasi tersebut. SCROLL TO CONTINUE WITH CONTENT Deco menegaskan bahwa keputusan untuk memecat Xavi adalah langkah yang tepat. ""Kepergian Xavi itu tidak mudah karena dia telah memenangi liga, dia bergabung dengan klub di masa sulit, dan menerima tantangannya. Namun, musim lalu itu sangat sulit dalam segala hal dan itulah mengapa kami memutuskan bahwa hal terbaik adalah pergantian di bangku cadangan,"" ujar Deco kepada SPORT. Lebih lanjut, Deco menegaskan bahwa ia tidak memiliki penyesalan terkait keputusan tersebut. ""Saya tidak menyesali apa pun karena saya selalu terus terang dan jujur. Saya selalu mengatakan hal-hal yang saya yakini dan apa yang saya pikirkan saat itu,"" tegasnya. Deco juga mengakui bahwa Xavi tetap menjadi sosok yang penting dalam sejarah Barcelona. ""Xavi akan selalu menjadi teman, orang penting bagi saya. Dia telah menjadi rekan setim dan merupakan orang yang sangat penting dalam sejarah klub, salah satu pemain terpenting dalam sejarah Barca."" ""Kami sangat menyayangi dia, tapi sepakbola adalah sepakbola. Terkadang hal-hal tidak berjalan sesuai dengan yang Anda pikirkan dan Anda harus berubah. Dan kita tidak boleh lupa bahwa orang pertama yang mengambil langkah untuk pergi adalah Xavi dan kemudian dia berubah pikiran dan seluruh drama yang harus kami lalui pun terjadi."" ""Namun, saya tidak menyesali apa pun, antara lain karena itu bukan keputusan saya, bukan saya yang memutuskannya, keputusan itu akhirnya dibuat karena serangkaian hal yang terjadi dan karena itulah kami sampai pada kesimpulan bahwa perubahan adalah yang terbaik,"" pungkas Deco. Setelah memecat Xavi, Barcelona menunjuk Hansi Flick sebagai pelatih baru untuk musim ini. Sementara itu, Xavi memilih untuk beristirahat dan belum melatih tim mana pun. Artikel ini telah tayang didetikSport.",https://www.detik.com/jabar/sepakbola/d-7778413/isi-hati-deco-usai-pecat-xavi,Liga Spanyol
138,"PresidenSevillaJose Maria Del Nido Carrasco ikut geram terhadapReal Madridsetelah protes keras terkait wasit. Madrid dituding merusak sepakbola Spanyol. Seperti diberitakan sebelumnya,Los Blancosmengirim surat keluhan resmi kepada RFEF (PSSI-nya Spanyol) terkait performa wasit usai merasa dirugkan dalam kekalahan 0-1 dari Espanyol sepekan lalu. Madrid melabeli sistem perwasitan La Liga ""korup"", dan mendesak pemecatan beberapa ofisial. Lebih jauh lagi, Madrid membuat framing terhadap wasit tertentu jelang pertandingan melawan Atletico Madrid yang berkesudahan 1-1, Minggu (9/2) dinihari WIB. Di sisi lain, sebuah pertemuan telah digelar di antara perwakilan klub-klub LaLiga, wasit, dan RFEF untuk membahas protes El Real. Akan tetapi, hal yang lucu adalah Madrid justru tidak hadir. SCROLL TO CONTINUE WITH CONTENT Del Nido Carrasco mengecam aksi protesReal Madriditu. Menurut dia, Madrid mesti dituntut karena melakukan tuduhan palsu terhadap kompetisi."" ""Penting untuk membedakan di antara mendorong untuk perubahan di dalam sistem perwasitan dan pernyataan dari Real Madrid baru-baru ini, yang tidak dapat ditoleransi dan tidak dapat diterima,"" ceplos Del Nido Carrasco kepadaDAZN. ""Pernyataan itu mempertanyakan integritas kompetisi dan kejujuran dari para wasit kita. Sebagai pemangku kepentingan di dalam dunia sepakbola, kita perlu secara terbuka mengecam dan bahkan mengambil tindakan hukum terhadap komunikasi apapun yang mengancam integritas olahraga ini."" ""Apa yang paling membuat saya khawatir adalah situasi ini sepertinya tidak mengejutkan siapapun.Real Madrid, melalui saluran-saluran media mereka dan berbagai praktik, berupaya merusak sepakbola Spanyol, dan kita tidak bisa membiarkan klub sebesar mereka melakukannya,"" sengat Del Nido Carrasco.",https://sport.detik.com/sepakbola/liga-spanyol/d-7772078/presiden-sevilla-madrid-berupaya-rusak-sepakbola-spanyol,Liga Spanyol
139,"Apes Real Madrid di musim ini. Mereka jadi salah satu tim yang rajin dihukum penalti. MelansirdetikSport, Los Blancos sudah enam kali mendapatkan hukuman penalti di musim ini. Terakhir, hukuman penalti yang didapat Real Madrid saat mereka menghadapi Leganes di Copa Del Rey pada Kamis (6/2) dini hari. Hukuman tersebut didapat setelah handball kontroversial yang dilakukan Jacon Ramon kala memblok bola. SCROLL TO CONTINUE WITH CONTENT Kendati demikian, Real Madrid menang di laga itu dengan skor 3-2. Tapi ada catatan buruk yang didapatkan Real Madrid. Mereka jadi salah satu tim di Spanyol yang rajin menerima hukuman penalti. Sepanjang musim ini yang belum berakhir, Madrid sudah mendapatkan hukuman enam kali penalti. Madrid memang masih kalah dari tim lain seperti Alaves dan Girona yang mengoleksi tujuh kali hukuman penalti dan Las Palmas yang menerima sembilan kali hukuman. Meski begitu, pelatih Real Madrid Carlo Ancelotti tak mau ambil pusing. Dia juga tak mempermasalahkan kesalahan pemainnya yang berujung hukuman penalti. ""Itu adalah pertandingan yang kompetitif. Di lini belakang, Ramon merasa sedikit terbebani dan sedikit gugup. Namun kemudian, dia lebih klinis seiring berjalannya pertandingan,"" jelas Ancelotti. ""Yang terpenting kami menang dan bisa hindari extra time. Kami harus punya waktu istirahat yang cukup di tengah kompetisi padat ini,"" pungkasnya.   Artikel ini sudah tayang di detikSport ",https://www.detik.com/jabar/sepakbola/d-7766083/real-madrid-dan-hobi-baru-dihukum-penalti,Liga Spanyol
140,"Meski kerap jadi bahan meme dan olokan, Eks pemain Manchester United Antony yang kini dipinjamkan ke Real Betis menunjukkan taringnya. Ia langsung jadi Man of The Match. Antony dilepas MU di bursa musim dingin ini. Ia pun dipinjamkan ke Real Betis hingga akhir kompetisi 2024/2025 usai tersisih dari skuad utama karena gagal menunjukkan performa terbaiknya. Padahal ia diboyong mahal-mahal dari Ajax Amsterdam. Di MU Antony cuma menyumbang 12 gol dan 5 assist dari 96 penampilannya. Alhasil posisinya pun digeser Amad Diallo. Hal itu membuatnya otomatis tersisih dari Old Trafford dan kini merumput di La Liga. SCROLL TO CONTINUE WITH CONTENT Menjalani debutnya bersama Real betis, Senin (3/1/2025) saat menjamu Athletic Bilbao di Stadion Benito Vilamarin, Antony malah gacor dan diganjar Man of The Match. Antony main sebagai starter dan bermain 72 menit. Meski pertandingan berakhir imbang 2-2. Tapi penampilannya menjadi sorotan. Antony berperan dangol pertama Real Betis. Bola tembakan on target Antony ke gawang lawan berhasil ditepis kiper Unai Simon namun dapat disambar Isco hingga menjadi gol. Antony juga mencatatkan total 83 persen umpan akurat, 2 kali umpan kunci, dan 100 persen tepat dalam crossing dan bola-bola panjang. Dia juga membuat tembakan on target dan sekali menciptakan peluang besar. Pantas ia jadi Man of The Match. Alhasil LaLiga menobatkan Antony sebagai pemain terbaik (MOTM) dalam laga tersebut. Antony pun mengaku senang dalam debutnya tersebut meski agak kecewa karena gagal menang. ""Sangat senang, sangat puas dengan pertandingan pertama. Para penggemar, luar biasa. Namun, sedikit sedih dengan hasil imbang,"" kata Antony usai pertandingan, dilansir detikSport dari Marca. ""Kendati demikian, kami akan berusaha sekuat tenaga untuk pertandingan berikutnya, di mana kami harus meraih tiga poin,"" tegasnya.",https://www.detik.com/sumut/sepakbola/d-7761851/baru-debut-di-real-betis-antony-langsung-jadi-man-of-the-match,Liga Spanyol
141,"Pemain sayap asal Brasil, Antony, resmi dipinjamkan Manchester Unite ke Real Betis hingga akhir musim 2024/2025. Langkah ini diambil setelah Antony kesulitan menampilkan performa terbaiknya selama berseragam Setan Merah. DilansirdetikSport, usai diumumkan sebagai pemain anyar Betis, Antony menyampaikan kesan pertamanya melalui unggahan di media sosial. Ia mengunggah foto dengan tulisan 'Hari yang intens. Siap membuat cerita baru,"" tulisnya. Kemudian, Antony juga memberi salam pertamanya sebagai pemain Betis. Ia mengaku tak sabar bermain di Stadion Benito Villamarin. SCROLL TO CONTINUE WITH CONTENT ""Halo Beticos, ini pertama kalinya saya datang ke stadion dengan jersey ini. Saya sangat senang. Ini sangat bagus dan stadion yang sangat besar,"" kata Antony saat memasuki stadion Real Betis. ""Saya tak sabar bermain di sini dan membela kalian semua. Ya Tuhan, ini bagus sekali. Saya sangat senang. Lihatlah, ayo Betis. Saya tak sabar bermain di sini,"" kata Antony. Sejak didatangkan Manchester United dari Ajax pada 2022, Antony belum mampu memenuhi ekspektasi. Dengan hanya mencetak 12 gol dan 5 assist dalam 96 pertandingan, performanya dianggap belum maksimal. Apalagi, di bawah arahan manajer baru Ruben Amorim, Antony kalah bersaing dengan Amad Diallo yang tampil gemilang musim ini dengan torehan 9 gol dan 7 assist. Pindah ke Real Betis bisa menjadi kesempatan emas bagi Antony untuk kembali menemukan performa terbaiknya. Kini, semua mata tertuju pada kiprahnya di La Liga bersama Betis.Artikel ini telah tayang didetikSport.Baca selengkapnyadi sini. ",https://www.detik.com/jabar/sepakbola/d-7750942/antony-dan-kata-kata-pertamanya-di-real-betis,Liga Spanyol
142,"Kylian Mbappeperlahan mampu beradaptasi denganReal Madrid. Mbappe tampil apik mengemas dua gol untuk membawa Madrid mengalahkanLas Palmas. Real Madrid meraih kemenangan 4-1 saat menjamu Las Palmas di Santiago Bernabeu pada pekan ke-20 La Liga 2024/2025, Minggu (19/1/2025). El Real harus tertinggal dulu ketika laga belum berjalan satu menit akibat gol Fabio Silva. Madrid kemudian bisa bangkit denga bikin empat gol. Kylian Mbappe mengemas dua gol dari penalti di menit ke-18 dan di menit ke-36. Dua gol Los Blancos lainnya lahir melalui Brahim Diaz di menit ke-33 dan Rodrygo di menit ke-57. SCROLL TO CONTINUE WITH CONTENT Kemenangan ini membawa Madrid kembali ke puncak klasemen. Mereka meraih 46 poin di urutan teratas unggul dua angka dari Atletico Madrid di posisi kedua. Mbappe puas dengan performanya di laga ini. Ia senang karena dua golnya bisa membantu Madrid meraih kemenangan penting untuk ke puncak klasemen. Publik Santiago Bernabeu turut memberikan tepuk tangan kepada Mbappe berkat performanya di laga melawan Las Palmas. Hal tersebut bikin penyerang asal Prancis semakin menikmati lagi ini. Mbappe yang baru merapat musim ini ke Santiago Bernabeu perlahan mampu beradaptasi dengan baik di Madrid. Ia sudah mengemas 17 gol di semua ajang untuk Los Blancos. ""Mendapatkan tepuk tangan meriah di stadion ini selalu menjadi impian. Saya sangat senang, saya telah beradaptasi dengan tim dan saya dapat bermain sesuai keinginan saya. Semua orang menikmati permainan tim. Semua pemain Real Madrid adalah pemimpin karena ini adalah tim terbaik di dunia. Kami harus bersatu karena kami harus memenangkan banyak hal. Anda harus selalu menang di Real Madrid,"" ujar Mbappe dikutip dari situs Madrid.",https://sport.detik.com/sepakbola/liga-spanyol/d-7740161/mbappe-mulai-panas-bersama-real-madrid,Liga Spanyol
143,"Real Madrid meraih hasil gemilang saat menjamu Las Palmas. Kylian Mbappe mengemas brace membawa Madrid menang 4-1 pada laga ini. Laga Real Madrid vs Las Palmas digelar di di Santiago Bernabeu pada pekan ke-20 La Liga 2024/2025, Minggu (19/1/2025). Tim tamu unggul lebih dulu saat laga belum berjalan satu menit akibat gol Fabio Silva. Usai gol itu, Madrid tak terbendung. El Real mencetak tiga gol balasan di babak pertama melalui dua gol Kylian Mbappe dari penalti di menit ke-18 dan bracenya di menit ke-36. Gol lainnya lahir melalui Brahim Diaz di menit ke-33. SCROLL TO CONTINUE WITH CONTENT Di babak kedua, Madrid menambah satu gol lewat Rodrygo di menit ke-57. Las Palmas harus mengakhiri laga dengan 10 pemain usai Benito Ramirez mendapat kartu merah di menit ke-64. Madrid menang laga dengan skor 4-1. Kemenangan ini membawa Madrid kembali ke puncak klasemen dengan 46 poin. Mereka menyalip Athletico Madrid yang pekan ini kalah dari Leganes. Madrid unggul dua angka dari Atletico di urutan kedua dan tujuh angka dari Barcelona di posisi ketiga. Sementara,Las Palmas di urutan ke-14 dengan 22 poin. Artikel ini sudah tayang di detikSport, baca selengkapnya disini.",https://www.detik.com/sumut/sepakbola/d-7740128/real-madrid-menang-telak-atas-las-palmas-mbappe-brace,Liga Spanyol
144,"Real Madridmampu mengalahkanLas Palmasdi kandang 4-1. Kylian Mbappe mengemas brace pada laga ini. Real Madrid vs Las Palmas berlangsung di Santiago Bernabeu pada pekan ke-20La Liga 2024/2025, Minggu (19/1/2025). El Real harus tertinggal dulu ketika laga belum berjalan satu menit akibat gol Fabio Silva. Namun setelah itu, Madrid tak terbendung. Mereka mencetak tiga gol balasan di babak pertama melalui dua gol Kylian Mbappe dari penalti di menit ke-18 danbracenyadi menit ke-36. Satu gol lainnya lahir melalui Brahim Diaz di menit ke-33. SCROLL TO CONTINUE WITH CONTENT Pada babak kedua, Madrid menambah satu gol lewat Rodrygo di menit ke-57. Las Palmas harus mengakhiri laga dengan 10 pemain usai Benito Ramirez mendapat kartu merah di menit ke-64. Madrid memenangi laga dengan skor 4-1. Kemenangan ini membawa Madrid kembali ke puncak klasemen dengan 46 poin. Mereka menyalip Athletico Madrid yang pekan ini kalah dari Leganes. Madrid unggul dua angka dari Atletico di urutan kedua dan tujuh angka dari Barcelona di posisi ketiga. Sementara,Las Palmas di urutan ke-14 dengan 22 poin. Jalannya Pertandingan Gol!!!Las Palmas mengejutkan Madrid dengan mencetak gol ketika laga belum genap satu menit. Umpan silang Sandro Ramirez dari sisi kanan bisa disambar Fabio Silva menjadi gol. Madrid hampir saja langsung merespon di menit ke-3. Brahim Diaz membuang peluang emas di depan gawang. Sontekannya menyambut umpan Rodrygo masih melebar. Silva lagi-lagi menjadi ancaman untuk Madrid. Percobaannya dari sudut sempit tapi kali ini belum menemui sasaran di menit ke-6. Los Blancos mulai mendominasi laga. Kulian Mbappe punya peluang di menit ke-8. Jesper Cillessen sigap menyelamatkan Las Palmas dari kebobolan dengan membendung sepakan Mbappe. Tekanan Madrid berbuah hadiah penalti. Sandro membuat pelanggaran ceroboh saat menjegal Rodrygo di tepi kotak penalti. Gol!!!Mbappe yang maju sebagai eksekutor menjalankan tugasnya dengan baik. Sepakannya mengecoh Cillessen untuk mengubah skor menjadi 1-1 di menit ke-18. Madrid membangun serangan dari belakang dengan baik. Mbappe punya ruang di depan kotak penalti. Ia melepas tembakan. Gol!!!Tembakan Mbappe bisa ditepis Cillessen. Lucas Vazquez yang mendapat bola muntah menyodorkannya ke Brahim. Sontekan Brahim berbuah gol untuk membawa Madrid berbalik memimpin di menit ke-33. Gol!!!Tiga menit berselang Madrid menjauh. Umpan tarik Rodrygo langsung disambut Mbappe dengan sepakan keras yang tak terbendung Cillessen. Mbappe sempat bikin gol ketiganya di laga ini pada menit ke-42. Namun, ia gagal hat-trick usai golnya tersebut dianulir oleh VAR akibat offside. Skor 3-1 untuk keunggulan Madrid menutup babak pertama. Madrid masih dominan selepas jeda. Mereka menambah gol di menit ke-57. Gol!!!Fran Garcia melepas umpan tarik di sisi kiri. Rodrygo menyambutnya dengan sontekan terukur ke pojok kiri gawang Las Palmas. Skor 4-1 untuk keunggulan Madrid. Situasi semakin sulit untuk tim tamu. Mereka harus bermain dengan 10 pemain sejak menit ke-64. Benito Ramirez mendapat kartu merah dari wasit. Ia diusir usai menginjak pinggul Vazquez dalam perebutan bola. Madrid semakin nyaman mengendalikan laga berkat keunggulan jumlah pemain. Jude Bellingham sempat menggetarkan jala Las Palmas di menit ke-74 memanfaatkan situasi tendangan bebas. Namun, gol Madrid ini kembali dianulir karenaoffside. Madrid gagal menambah gol meski unggul jumlah pemain. Skor 4-1 menutup 90 menit.",https://sport.detik.com/sepakbola/liga-spanyol/d-7740116/real-madrid-vs-las-palmas-brace-mbappe-bantu-el-real-menang-4-1,Liga Spanyol
